Staten Island Rolling Sales File.  All Sales From August 2012 - August 2013. ,,,,,,,,,,,,,,,,,,,,
Sales File as of 08/30/2013  Coop Sales Files as of 09/18/2013,,,,,,,,,,,,,,,,,,,,
"Neighborhood Name 09/06/13, Descriptive Data is as of 06/01/13",,,,,,,,,,,,,,,,,,,,
Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,"APART
MENT
NUMBER",ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,"SALE
PRICE",SALE DATE
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6221,42, ,B9, 16 RALPH AVENUE                           ,            ,10312,2,0,2,"2,400","2,230",2004, 1 , B9 ,"$480,000",11/21/2012
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6221,140, ,B9, 14 RALPH AVENUE                           ,            ,10312,2,0,2,"2,400","2,230",2004, 1 , B9 ,"$487,500",6/11/2013
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6227,67, ,B2, 936 CARLTON BOULEVARD                     ,            ,10312,2,0,2,"4,000","3,140",2004, 1 , B2 ,"$700,000",7/24/2013
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6229,50, ,B2, 135 EDGEGROVE AVENUE                      ,            ,10312,2,0,2,"8,000","4,910",2002, 1 , B2 ,$0,10/25/2012
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6233,70, ,B2, 167 RATHBUN AVENUE                        ,            ,10312,2,0,2,"4,000","2,800",2002, 1 , B2 ,"$640,000",8/29/2012
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6239,34, ,B2, 652 WOODROW ROAD                          ,            ,10312,2,0,2,"6,200","2,604",1980, 1 , B2 ,"$580,000",8/16/2012
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6240,75, ,B2, 7 ROGERS PL                               ,            ,10312,2,0,2,"58,154","2,800",2005, 1 , B2 ,$0,3/13/2013
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6242,6, ,B2, 14 MOSELY AVENUE                          ,            ,10312,2,0,2,"5,500","3,480",1995, 1 , B2 ,$10,4/18/2013
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6249,218, ,B2, 24 TENAFLY PLACE                          ,            ,10312,2,0,2,"5,974","3,156",2012, 1 , B2 ,"$768,779",9/25/2012
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6249,219, ,B2, 20 TENAFLY PLACE                          ,            ,10312,2,0,2,"6,026","3,405",2012, 1 , B2 ,$0,11/28/2012
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6249,219, ,B2, 20 TENAFLY PLACE                          ,            ,10312,2,0,2,"6,026","3,405",2012, 1 , B2 ,"$768,779",9/25/2012
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6249,220, ,B2, 16 TENAFLY PLACE                          ,            ,10312,2,0,2,"6,026","3,156",2012, 1 , B2 ,"$768,779",10/22/2012
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6249,606, ,B2, 82 BENNETT AVENUE                         ,            ,10312,2,0,2,"3,911","2,292",2011, 1 , B2 ,$0,5/1/2013
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6249,642, ,B2, 31 TENAFLY PLACE                          ,            ,10312,2,0,2,"4,583","3,681",2007, 1 , B2 ,"$765,000",1/31/2013
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6254,136, ,B2, 145 SOUTH RAILROAD ST                     ,            ,10312,2,0,2,"3,600","2,496",2003, 1 , B2 ,"$570,000",9/5/2012
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6259,18, ,B2, 236 DETROIT AVENUE                        ,            ,10312,2,0,2,"8,000","2,056",1982, 1 , B2 ,"$525,000",3/1/2013
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6260,39, ,B2, 136 JEFFERSON BOULEVARD                   ,            ,10312,2,0,2,"7,550","2,688",1975, 1 , B2 ,"$560,000",6/25/2013
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6268,31, ,B2, 234 STAFFORD AVENUE                       ,            ,10312,2,0,2,"4,000","1,920",1960, 1 , B2 ,$0,11/19/2012
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6271,17, ,B2, 466 JEFFERSON BLVD                        ,            ,10312,2,0,2,"4,000","2,535",2012, 1 , B2 ,"$702,592",5/1/2013
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6271,18, ,B2, 462 JEFFERSON BOULEVARD                   ,            ,10312,2,0,2,"4,000","2,535",2012, 1 , B2 ,"$722,957",11/30/2012
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6271,19, ,B2, 458 JEFFERSON BOULEVARD                   ,            ,10312,2,0,2,"4,000","2,535",2012, 1 , B2 ,"$697,501",6/18/2013
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6273,1, ,B2, 766 WOODROW ROAD                          ,            ,10312,2,0,2,"10,143","2,968",1983, 1 , B2 ,$0,6/27/2013
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6273,1, ,B2, 766 WOODROW ROAD                          ,            ,10312,2,0,2,"10,143","2,968",1983, 1 , B2 ,$0,1/25/2013
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6280,10, ,B2, 416 EDGEGROVE AVENUE                      ,            ,10312,2,0,2,"6,000","2,026",1975, 1 , B2 ,$0,3/16/2013
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6283,24, ,B2, 327 IONIA AVENUE                          ,            ,10312,2,0,2,"5,900","2,328",1986, 1 , B2 ,$0,1/16/2013
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6283,24, ,B2, 327 IONIA AVENUE                          ,            ,10312,2,0,2,"5,900","2,328",1986, 1 , B2 ,"$540,000",9/14/2012
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6283,28, ,B2, 331 IONIA AVENUE                          ,            ,10312,2,0,2,"5,000","2,328",1986, 1 , B2 ,$0,2/5/2013
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6298,15, ,B1, 90 RAMONA AVENUE                          ,            ,10312,2,0,2,"8,000","3,815",1979, 1 , B1 ,"$650,000",10/19/2012
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6299,57, ,B2, 111 RAMONA AVENUE                         ,            ,10312,2,0,2,"4,000","1,968",1982, 1 , B2 ,$0,2/7/2013
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6305,17, ,B1, 78 BELFIELD AVENUE                        ,            ,10312,2,0,2,"10,290","4,060",1986, 1 , B1 ,$0,12/17/2012
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6320,9, ,B2, 105 DOWNES AVENUE                         ,            ,10312,2,0,2,"4,000","2,870",2012, 1 , B2 ,$0,8/16/2012
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6320,90, ,B2, 83 SOUTH RAILROAD ST                      ,            ,10312,2,0,2,"5,819","1,984",2004, 1 , B2 ,"$399,000",8/2/2012
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6322,13, ,B2, 185 TENAFLY PLACE                         ,            ,10312,2,0,2,"5,000","2,960",1996, 1 , B2 ,$0,12/12/2012
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6349,28, ,B2, 133 BENNETT PLACE                         ,            ,10312,2,0,2,"9,960","5,200",1994, 1 , B2 ,$0,9/28/2012
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6356,77, ,B2, 4719 HYLAN BOULEVARD                      ,            ,10312,2,0,2,"3,911","2,600",1995, 1 , B2 ,$0,2/12/2013
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6357,61, ,B9, 62 BENNETT PLACE                          ,            ,10312,2,0,2,"4,000","2,200",1986, 1 , B9 ,$0,10/19/2012
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6360,51, ,B2, 42 RYAN PLACE                             ,            ,10312,2,0,2,"6,000","3,120",1984, 1 , B2 ,"$725,000",5/3/2013
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6364,99, ,B2, 47 RAVENNA STREET                         ,            ,10312,2,0,2,"7,000","2,516",1980, 1 , B2 ,$0,2/4/2013
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6373,23, ,B2, 4782 AMBOY ROAD                           ,            ,10312,2,0,2,"19,617","9,050",2000, 1 , B2 ,$0,3/7/2013
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6402,1, ,B2, 60 ALLEN PLACE                            ,            ,10312,2,0,2,"4,838","3,400",1995, 1 , B2 ,$0,8/13/2012
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6424,74, ,B2, 35 RAE AVENUE                             ,            ,10312,2,0,2,"4,000","2,500",2002, 1 , B2 ,$0,8/28/2012
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6523,21, ,B2, 123 ARBUTUS AVENUE                        ,            ,10312,2,0,2,"10,701","3,440",2005, 1 , B2 ,$0,12/14/2012
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,5425,20, ,V0, HYLAN BOULEVARD                           ,            ,10312,0,0,0,"4,800",0,0, 1 , V0 ,"$212,500",11/6/2012
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,5425,20, ,V0, HYLAN BOULEVARD                           ,            ,10312,0,0,0,"4,800",0,0, 1 , V0 ,$10,10/30/2012
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6249,22, ,V0, TENAFLY PLACE                             ,            ,10312,1,0,1,"6,175",0,1970, 1 , V0 ,"$1,625,000",7/11/2013
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6249,24, ,V0, N/A TENAFLY PLACE                         ,            ,10312,0,0,0,"4,630",0,0, 1 , V0 ,$0,7/11/2013
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6249,40, ,V0, N/A TENAFLY PLACE                         ,            ,10312,0,0,0,"2,850",0,0, 1 , V0 ,$0,5/7/2013
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6249,633, ,V0, ELY AVENUE                                ,            ,10312,0,0,0,"20,827",0,0, 1 , V0 ,"$675,000",8/1/2012
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6250,35, ,V0, N/A TENAFLY PLACE                         ,            ,10312,0,0,0,"4,218",0,0, 1 , V0 ,$0,7/11/2013
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6250,36, ,V0, N/A TENAFLY PLACE                         ,            ,10312,0,0,0,"4,053",0,0, 1 , V0 ,$0,7/11/2013
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6250,37, ,V0, N/A TENAFLY PLACE                         ,            ,10312,0,0,0,"4,699",0,0, 1 , V0 ,$0,7/11/2013
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6250,38, ,V0, N/A TENAFLY PLACE                         ,            ,10312,0,0,0,"3,931",0,0, 1 , V0 ,$0,7/11/2013
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6250,39, ,V0, N/A TENAFLY PLACE                         ,            ,10312,0,0,0,"3,922",0,0, 1 , V0 ,$0,7/11/2013
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6250,100, ,V0, N/A TENAFLY PLACE                         ,            ,10312,0,0,0,"4,275",0,0, 1 , V0 ,$0,7/11/2013
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6250,300, ,V0, N/A TENAFLY PLACE                         ,            ,10312,0,0,0,"16,430",0,0, 1 , V0 ,$0,7/11/2013
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6259,12, ,V0, DETROIT AVENUE                            ,            ,10312,0,0,0,"8,000",0,0, 1 , V0 ,"$285,000",12/28/2012
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6259,14, ,V0, DETROIT AVENUE                            ,            ,10312,0,0,0,"8,000",0,0, 1 , V0 ,$0,12/28/2012
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6261,15, ,V0, IONIA AVENUE                              ,            ,10312,0,0,0,"8,000",0,0, 1 , V0 ,"$497,500",12/17/2012
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6277,55, ,V0, EDGEGROVE AVENUE                          ,            ,10312,0,0,0,"5,394",0,0, 1 , V0 ,$0,9/1/2012
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6300,55, ,V0, RATHBUN AVENUE                            ,            ,10312,0,0,0,"8,000",0,0, 1 , V0 ,"$469,000",10/22/2012
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6301,62, ,V0, 481 RENSSELAER AVENUE                     ,            ,10312,0,0,0,"6,000",0,0, 1 , V0 ,"$240,000",4/26/2013
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6321,300, ,V0, ALVINE AVENUE                             ,            ,10312,0,0,0,"1,394",0,0, 1 , V0 ,$0,12/21/2012
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6401,59, ,V0, BARCLAY AVENUE                            ,            ,10312,0,0,0,"2,000",0,0, 1 , V0 ,"$26,000",6/6/2013
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6431,1, ,V0, 54 DISCALA LANE                           ,            ,10312,0,0,0,"1,265,461",0,0, 1 , V0 ,"$1,847,250",1/25/2013
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6431,9, ,V0, POUGHKEEPSIE COURT                        ,            ,10312,0,0,0,"13,177",0,0, 1 , V0 ,"$200,000",11/30/2012
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6431,15, ,V0, DOMINICK LANE                             ,            ,10312,0,0,0,"10,005",0,0, 1 , V0 ,"$543,912",1/25/2013
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6431,35, ,V0, DOMINICK LANE                             ,            ,10312,0,0,0,"10,012",0,0, 1 , V0 ,$0,11/30/2012
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1,6442,37, ,B2, POILLON AVENUE                            ,            ,10312,2,0,2,"4,600","2,730",2012, 1 , V0 ,$0,9/18/2012
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6475,100, ,V0, NICOLOSI LOOP                             ,            ,10312,0,0,0,"33,530",0,0, 1 , V0 ,"$800,000",11/29/2012
5,ANNADALE                 ,06  TAX CLASS 1 - OTHER                     ,1,6257,70, ,G0, 625 BELFIELD AVENUE                       ,            ,10312,0,0,0,"3,000",0,1982, 1 , G0 ,"$265,000",11/5/2012
5,ANNADALE                 ,21  OFFICE BUILDINGS                        ,4,6225,4, ,O9, 847 ANNADALE ROAD                         ,            ,10312,0,1,1,"4,736","2,800",1987, 4 , O9 ,"$590,000",4/28/2013
5,ANNADALE                 ,21  OFFICE BUILDINGS                        ,1,6249,421, ,A1, 908 ANNADALE ROAD                         ,            ,10312,1,2,1,"3,795","1,900",1950, 4 , O9 ,"$285,000",10/15/2012
5,ANNADALE                 ,21  OFFICE BUILDINGS                        ,4,6359,64, ,O7, 4787 HYLAN BOULEVARD                      ,            ,10312,0,1,1,"4,000","2,000",1980, 4 , O7 ,"$220,000",2/27/2013
5,ANNADALE                 ,32  HOSPITAL AND HEALTH FACILITIES          ,4,6358,1, ,I5, 4771 HYLAN BOULEVARD                      ,            ,10312,0,1,1,"121,985","43,788",1985, 4 , I5 ,$0,11/15/2012
5,ANNADALE                 ,32  HOSPITAL AND HEALTH FACILITIES          ,4,6358,1, ,I5, 4771 HYLAN BOULEVARD                      ,            ,10312,0,1,1,"121,985","43,788",1985, 4 , I5 ,$0,10/3/2012
5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5724,61, ,A5, 105 GARY STREET                           ,            ,10312,1,0,1,"2,600","2,304",2002, 1 , A5 ,$0,1/28/2013
5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5725,9, ,A5, 11 CHATHAM STREET                         ,            ,10312,1,0,1,"1,400","1,920",2000, 1 , A5 ,"$376,000",4/24/2013
5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5725,17, ,A5, 33 CHATHAM STREET                         ,            ,10312,1,0,1,"1,400","1,420",1997, 1 , A5 ,"$355,000",10/16/2012
5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5725,34, ,A5, 52 WINSTON STREET                         ,            ,10312,1,0,1,"2,280","1,800",1996, 1 , A5 ,"$367,000",10/11/2012
5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5725,46, ,A5, 24 WINSTON STREET                         ,            ,10312,1,0,1,"1,400","1,420",1997, 1 , A5 ,"$328,000",4/19/2013
5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5725,184, ,A5, 36 HINTON STREET                          ,            ,10312,1,0,1,"2,658","2,284",2003, 1 , A5 ,"$390,000",8/9/2012
5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5726,59, ,A5, 27 BENSON STREET                          ,            ,10312,1,0,1,"2,488","1,900",2004, 1 , A5 ,"$408,000",10/11/2012
5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5727,5, ,A5, 22 KENILWORTH AVENUE                      ,            ,10312,1,0,1,"1,545","1,920",2002, 1 , A5 ,"$340,000",10/9/2012
5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5727,88, ,A5, 186 KENILWORTH AVENUE                     ,            ,10312,1,0,1,"1,366","1,360",1998, 1 , A5 ,"$330,000",7/1/2013
5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5730,10, ,A5, 463 WOODROW ROAD                          ,            ,10312,1,0,1,"3,271","2,611",2007, 1 , A5 ,$0,2/20/2013
5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5735,299, ,A5, 187 PRESENTATION CIRCLE                   ,            ,10312,1,0,1,"7,518","2,484",2012, 1 , A5 ,"$575,311",5/31/2013
5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5735,300, ,A5, 185 PRESENTATION CIRCLE                   ,            ,10312,1,0,1,"1,982","1,991",2012, 1 , A5 ,"$445,000",4/19/2013
5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5735,301, ,A5, 183 PRESENTATION CIRCLE                   ,            ,10312,1,0,1,"1,972","1,991",2012, 1 , A5 ,"$461,370",5/30/2013
5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5735,304, ,A5, 177 PRESENTATION CIRCLE                   ,            ,10312,1,0,1,"1,972","1,991",2012, 1 , A5 ,"$461,370",5/30/2013
5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5735,306, ,A5, 175 PRESENTATION CIRCLE                   ,            ,10312,1,0,1,"3,944","2,484",2012, 1 , A5 ,"$549,855",5/3/2013
5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5735,309, ,A5, 167 PRESENTATION CIRCLE                   ,            ,10312,1,0,1,"1,972","1,991",2012, 1 , A5 ,"$455,000",4/22/2013
5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5735,310, ,A5, 165 PRESENTATION CIRCLE                   ,            ,10312,1,0,1,"1,972","1,991",2012, 1 , A5 ,"$435,000",2/13/2013
5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5735,311, ,A5, 163 PRESENTATION CIRCLE                   ,            ,10312,1,0,1,"1,972","1,991",2012, 1 , A5 ,"$461,370",3/11/2013
5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5735,312, ,A5, 161 PRESENTATION CIRCLE                   ,            ,10312,1,0,1,"1,972","1,991",2012, 1 , A5 ,"$451,230",10/19/2012
5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5735,313, ,A5, 159 PRESENTATION CIRCLE                   ,            ,10312,1,0,1,"1,972","1,991",2012, 1 , A5 ,"$461,370",9/14/2012
5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5735,315, ,A5, 157 PRESENTATION CIRCLE                   ,            ,10312,1,0,1,"3,884","2,484",2012, 1 , A5 ,"$544,763",4/17/2013
5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5735,318, ,A5, 147 PRESENTATION CIRCLE                   ,            ,10312,1,0,1,"2,230","1,991",2011, 1 , A5 ,"$455,000",10/4/2012
5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5735,321, ,A5, 141 PRESENTATION CIRCLE                   ,            ,10312,1,0,1,"2,388","1,991",2011, 1 , A5 ,"$461,370",10/3/2012
5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5735,323, ,A5, 137 PRESENTATION CIRCLE                   ,            ,10312,1,0,1,"4,577","1,991",2011, 1 , A5 ,"$451,230",11/15/2012
5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5735,340, ,A5, 172 PRESENTATION CIRCLE                   ,            ,10312,1,0,1,"2,499","1,991",2011, 1 , A5 ,"$471,408",12/17/2012
5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5735,346, ,A5, 192 PRESENTATION CIRCLE                   ,            ,10312,1,0,1,"2,466","1,991",2011, 1 , A5 ,$0,8/29/2012
5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5735,346, ,A5, 192 PRESENTATION CIRCLE                   ,            ,10312,1,0,1,"2,466","1,991",2011, 1 , A5 ,"$446,160",8/21/2012
5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5735,348, ,A5, 196 PRESENTATION CIRCLE                   ,            ,10312,1,0,1,"2,497","1,991",2011, 1 , A5 ,"$461,370",8/14/2012
5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5735,355, ,A5, 212 PRESENTATION CIRCLE                   ,            ,10312,1,0,1,"1,972","1,991",2011, 1 , A5 ,"$451,230",4/25/2013
5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5735,356, ,A5, 214 PRESENTATION CIRCLE                   ,            ,10312,1,0,1,"1,972","1,991",2011, 1 , A5 ,"$451,230",2/15/2013
5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5735,358, ,A5, 218 PRESENTATION CIRCLE                   ,            ,10312,1,0,1,"1,972","1,991",2011, 1 , A5 ,"$470,000",5/29/2013
5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5735,360, ,A5, 205 PRESENTATION CIRCLE                   ,            ,10312,1,0,1,"7,716","3,314",2012, 1 , A5 ,"$575,311",5/2/2013
5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5735,362, ,A5, 209 PRESENTATION CIRCLE                   ,            ,10312,1,0,1,"2,703","2,327",2012, 1 , A5 ,"$456,300",5/16/2013
5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5735,363, ,A5, 211 PRESENTATION CIRCLE                   ,            ,10312,1,0,1,"2,575","2,327",2012, 1 , A5 ,"$456,300",6/21/2013
5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5735,364, ,A5, 215 PRESENTATION CIRCLE                   ,            ,10312,1,0,1,"2,446","2,327",2012, 1 , A5 ,"$451,230",6/18/2013
5,ARDEN HEIGHTS            ,01  ONE FAMILY HOMES                        ,1,5735,377, ,A5, 50 PRESENTATION CIRCLE                    ,            ,10312,1,0,1,"3,237","2,202",2011, 1 , A5 ,"$495,000",1/20/2013
